,SMA temperature filtered,Ambient temperature filtered,Force sensor filtered,Temperature derivative filtered
0,26.010315061078135,24.323966289652873,797.0967291715617,0.06344675427575804
1,26.009735281800143,24.323916909947133,797.0899359096567,0.06650693300665356
2,26.00915880115187,24.323867441806758,797.0831425219196,0.06957143436994392
3,26.008585678013635,24.32381788668176,797.0763493610204,0.0726401429968905
4,26.00801597112576,24.323768246021263,797.0695567798422,0.0757129432473601
5,26.00744973908146,24.323718521273346,797.0627651314458,0.07878971921892014
6,26.006887040319743,24.323668713884857,797.055974769035,0.08187035475591735
7,26.00632793311834,24.32361882530129,797.0491860459209,0.08495473345853796
8,26.005772475586575,24.323568856966578,797.0423993154861,0.0880427386918481
9,26.00522072565827,24.32351881032296,797.0356149311499,0.09113425359481225
10,26.004672741084633,24.323468686810806,797.0288332463318,0.09422916108928867
11,26.00412857942717,24.323418487868462,797.0220546144172,0.09732734388899952
12,26.003588298050587,24.32336821493209,797.0152793887212,0.10042868450847468
13,26.003051954115683,24.3233178694355,797.008507922453,0.10353306527196708
14,26.002519604572278,24.323267452810025,797.0017405686807,0.10664036832233836
15,26.001991306152124,24.32321696648434,796.994977680296,0.1097504756299131
16,26.00146711536183,24.3231664118843,796.9882196099784,0.11286326900129989
17,26.000947088475787,24.323115790432826,796.9814667101602,0.11597863008817817
18,26.000431281529114,24.32306510354972,796.974719332991,0.11909644039604877
19,25.999919750310603,24.323014352651526,796.9679778303016,0.12221658129294702
20,25.999412550355697,24.322963539151395,796.9612425535703,0.12533893401811663
21,25.99890973693944,24.32291266445892,796.9545138538862,0.12846337969064325
22,25.998411365069487,24.322861729979998,796.947792081915,0.1315897993180459
23,25.997917489479086,24.322810737116697,796.9410775878636,0.134718073804825
24,25.997428164620093,24.3227596872671,796.9343707214442,0.13784808396096557
25,25.99694344465602,24.32270858182519,796.9276718318407,0.14097971051039435
26,25.996463383455065,24.32265742218068,796.9209812676726,0.14411283409938927
27,25.9959880345832,24.322606209718895,796.914299376961,0.14724733530494002
28,25.995517451297246,24.322554945820638,796.9076265070934,0.15038309464305846
29,25.995051686537973,24.322503631862055,796.900963004789,0.1535199925770374
30,25.994590792923237,24.32245226921451,796.8943092160646,0.15665790952565703
31,25.99413482274112,24.322400859244453,796.8876654861992,0.1597967258713369
32,25.99368382794312,24.322349403313293,796.8810321597007,0.16293632196823302
