,SMA temperature filtered,Ambient temperature filtered,Force sensor filtered,Temperature derivative filtered
0,27.07729792282257,23.98098763642555,796.7347076001311,0.34962632258403614
1,27.077255898465268,23.98049325774326,796.7316683034463,0.35480195425309274
2,27.07721126270996,23.97999908597,796.7286215792051,0.35997456395630334
3,27.077163988198723,23.979505147187737,796.7255675854016,0.3651438326816106
4,27.07711404759864,23.979011467470524,796.7225064809651,0.37030944126362797
5,27.077061413604742,23.97851807288183,796.7194384257452,0.37547107041785444
6,27.077006058942978,23.97802498947183,796.7163635804959,0.3806284007749522
7,27.076947956373207,23.977532243274748,796.71328210686,0.38578111291508155
8,27.07688707869219,23.977039860306174,796.7101941673537,0.39092888740228826
9,27.07682339873661,23.976547866560388,796.707099925351,0.3960714048189376
10,27.07675688938608,23.97605628800769,796.7039995450674,0.40120834580019105
11,27.076687523566193,23.975565150591724,796.700893191544,0.40633939106851863
12,27.076615274251573,23.97507448022681,796.6977810306306,0.4114642214682434
13,27.07654011446894,23.974584302795293,796.6946632289703,0.41658251800011187
14,27.076462017300184,23.974094644144873,796.6915399539827,0.4216939618558852
15,27.076380955885437,23.973605530085962,796.6884113738466,0.42679823445294607
16,27.076296903426208,23.973116986389034,796.685277657484,0.431895017468916
17,27.076209833188454,23.972629038781985,796.6821389745426,0.43698399287627726
18,27.07611971850574,23.97214171294749,796.678995495379,0.44206484297699467
19,27.076026532782343,23.971655034520378,796.6758473910417,0.4471372504371318
20,27.07593024949641,23.971169029085015,796.6726948332534,0.4522008983214566
21,27.075830842203096,23.970683722172677,796.6695379943941,0.45725547012802953
22,27.07572828453775,23.97019913925896,796.6663770474827,0.4623006498227715
23,27.075622550219066,23.969715305761166,796.6632121661602,0.4673361218740039
24,27.075513613052287,23.969232247035723,796.6600435246717,0.4723615712869565
25,27.07540144693238,23.968749988375585,796.6568712978482,0.47737668363823776
26,27.075286025847227,23.968268555007683,796.653695661089,0.4823811451102623
27,27.07516732388086,23.96778797209034,796.6505167903433,0.48737464252562973
28,27.07504531521664,23.967308264710727,796.6473348620917,0.49235686338145024
29,27.074919974140514,23.96682945788232,796.6441500533285,0.4973274958836106
30,27.07479127504422,23.966351576542365,796.640962541543,0.5022862289809765
31,27.07465919242853,23.965874645549366,796.6377725047006,0.5072327523995251
32,27.074523700906493,23.965398689680555,796.6345801212251,0.5121667566764021
33,27.07438477520668,23.964923733629405,796.6313855699792,0.5170879331938995
34,27.074242390176448,23.964449802003145,796.628189030246,0.5219959742133471
35,27.074096520785176,23.96397691932028,796.6249906817098,0.5268905729089142
36,27.073947142127558,23.963505110008136,796.6217907044378,0.5317714234013139
37,27.073794229426852,23.963034398400403,796.61858927886,0.5366382207914078
38,27.073637758038153,23.962564808734705,796.615386585751,0.5414906611937025
39,27.073477703451672,23.962096365150177,796.6121828062102,0.5463284417697362
40,27.07331404129603,23.96162909168507,796.6089781216427,0.5511512607613466
41,27.07314674734151,23.96116301227433,796.60577271374,0.5559588175238186
42,27.07297579750337,23.96069815074725,796.6025667644603,0.5607508125589038
43,27.07280116784511,23.960234530825083,796.5993604560094,0.5655269475477076
44,27.07262283458177,23.959772176118722,796.5961539708203,0.5702869253834401
45,27.072440774083226,23.959311110126336,796.5929474915345,0.5750304502040225
46,27.072254962877455,23.958851356231072,796.5897412009818,0.5797572274245486
47,27.072065377653868,23.958392937698765,796.5865352821608,0.5844669637695912
48,27.071871995266566,23.957935877675627,796.5833299182184,0.5891593673053531
49,27.071674792737646,23.957480199186,796.580125292431,0.5938341474716545
50,27.0714737472605,23.957025925130115,796.5769215881836,0.5984910151137536
51,27.071268836203092,23.956573078281835,796.5737189889504,0.6031296825139942
52,27.071060037111238,23.95612168128647,796.5705176782745,0.6077498634232773
53,27.070847327711924,23.955671756658564,796.5673178397482,0.6123512730923497
54,27.070630685916566,23.95522332677972,796.5641196569924,0.6169336283029064
55,27.070410089824296,23.954776413896436,796.560923313637,0.6214966473985015
56,27.070185517725243,23.954331040117975,796.5577289933001,0.6260400503152624
57,27.06995694810381,23.953887227414242,796.5545368795684,0.630563558612404
58,27.069724359641942,23.953444997613687,796.551347155977,0.6350668955025365
59,27.069487731222402,23.953004372401207,796.5481600059888,0.6395497858817633
60,27.069247041932027,23.952565373316112,796.544975612974,0.6440119563595644
61,27.06900227106499,23.952128021750056,796.5417941601902,0.6484531352884613
62,27.068753398126027,23.951692338945026,796.5386158307625,0.6528730527934563
63,27.068500402833724,23.951258345991352,796.5354408076626,0.6572714408012457
64,27.068243265123726,23.95082606382572,796.5322692736883,0.661648033069199
65,27.06798196515198,23.9503955132292,796.5291014114437,0.6660025652141028
66,27.067716483297943,23.949966714825333,796.525937403319,0.6703347747406624
67,27.067446800167843,23.94953968907819,796.5227774314694,0.6746444010697585
68,27.067172896597842,23.94911445629051,796.5196216777955,0.6789311855664546
69,27.06689475365726,23.948691036601787,796.5164703239226,0.6831948715677503
70,27.06661235265175,23.94826944998646,796.5133235511804,0.6874352044100767
71,27.06632567512651,23.947849716252055,796.5101815405827,0.6916519314565313
72,27.066034702869434,23.94743185503741,796.5070444728075,0.6958448021238456
73,27.065739417914255,23.947015885810877,796.5039125281758,0.700013567909084
74,27.065439802543736,23.94660182786855,796.5007858866323,0.7041579824160684
75,27.06513583929278,23.94618970033256,796.4976647277252,0.7082778013815265
76,27.064827510951574,23.94577952214933,796.494549230585,0.7123727827009576
77,27.064514800568702,23.94537131208791,796.491439573905,0.7164426864542144
78,27.064197691454243,23.944965088738304,796.4883359359216,0.7204872749307963
79,27.063876167182862,23.944560870509818,796.4852384943925,0.7245063126548498
80,27.063550211596887,23.94415867562947,796.4821474265788,0.7284995664098742
81,27.06321980880937,23.94375852214037,796.4790629092231,0.7324668052631284
82,27.062884943207155,23.943360427900167,796.4759851185311,0.7364078005897327
83,27.062545599453873,23.942964410579492,796.4729142301503,0.7403223260964681
84,27.06220176249299,23.942570487660465,796.4698504191509,0.744210157845264
85,27.061853417550807,23.94217867643517,796.4667938600055,0.7480710742763741
86,27.061500550139442,23.94178899400419,796.4637447265696,0.7519048562312367
87,27.061143146059795,23.94140145727518,796.4607031920619,0.7557112869750168
88,27.06078119140451,23.941016082961436,796.4576694290444,0.7594901522188242
89,27.060414672560906,23.940632887580502,796.4546436094025,0.7632412401416099
90,27.06004357621389,23.940251887452796,796.4516259043264,0.7669643414117318
91,27.05966788934886,23.939873098700286,796.4486164842906,0.7706592492081917
92,27.05928759925459,23.939496537245148,796.4456155190348,0.7743257592415377
93,27.058902693526075,23.9391222188085,796.4426231775453,0.7779636697744301
94,27.05851316006739,23.938750158909116,796.4396396280345,0.7815727816418704
95,27.0581189870945,23.938380372862195,796.4366650379226,0.7851528982710854
96,27.057720163138047,23.93801287577815,796.4336995738181,0.7887038257010704
97,27.057316677046156,23.93764768256142,796.4307434014987,0.7922253726017838
98,27.056908517987175,23.9372848079093,796.4277966858931,0.7957173502929926
99,27.056495675452403,23.936924266310825,796.4248595910608,0.7991795727627674
100,27.056078139258815,23.936566072045643,796.421932280175,0.8026118566856232
101,27.055655899551745,23.93621023918294,796.4190149155029,0.8060140214403035
102,27.055228946807542,23.9358567815804,796.4161076583873,0.809385889127207
103,27.054797271836225,23.935505712883156,796.4132106692281,0.8127272845854534
104,27.054360865784087,23.935157046522804,796.4103241074641,0.816038035409587
105,27.0539197201363,23.93481079571642,796.4074481315552,0.8193179719659152
106,27.053473826719454,23.934466973465618,796.4045828989631,0.8225669274084816
107,27.05302317770412,23.93412559255563,796.4017285661344,0.8257847376946701
108,27.052567765607353,23.933786665554404,796.3988852884822,0.8289712416004397
109,27.052107583295182,23.93345020481174,796.3960532203689,0.8321262807351854
110,27.051642623985046,23.93311622245847,796.3932325150873,0.8352496995562279
111,27.051172881248256,23.932784730405622,796.390423324844,0.8383413453829269
112,27.050698349012375,23.932455740343645,796.387625800742,0.8414010684104177
113,27.050219021563596,23.932129263741654,796.3848400927629,0.84442872172297
114,27.04973489354908,23.931805311846695,796.3820663497502,0.8474241613069662
115,27.04924595997926,23.931483895683034,796.3793047193918,0.8503872460634988
116,27.048752216230145,23.931165026051502,796.3765553482037,0.8533178378205865
117,27.048253658045546,23.930848713528825,796.3738183815126,0.8562158013450047
118,27.0477502815393,23.930534968467015,796.3710939634398,0.8590810043537324
119,27.047242083197478,23.930223800992774,796.3683822368844,0.861913317525012
120,27.0467290598805,23.929915221006926,796.3656833435072,0.8647126145090235
121,27.04621120882529,23.929609238183872,796.3629974237139,0.8674787719381694
122,27.045688527647332,23.929305861971102,796.3603246166397,0.8702116694369705
123,27.045161014342757,23.929005101588675,796.3576650601333,0.872911189631572
124,27.04462866729032,23.928706966028777,796.3550188907411,0.8755772181588581
125,27.044091485253404,23.928411464055305,796.3523862436914,0.8782096436751763
126,27.04354946738197,23.928118604203448,796.3497672528789,0.8808083578646677
127,27.043002613214444,23.92782839477931,796.34716205085,0.8833732554472057
128,27.042450922679624,23.927540843859568,796.344570768787,0.8859042341859394
129,27.04189439609847,23.927255959291145,796.3419935364938,0.8884011948944447
130,27.04133303418595,23.926973748690926,796.3394304823803,0.8908640414434792
131,27.040766838052757,23.926694219445487,796.3368817334485,0.8932926807673425
132,27.040195809207056,23.926417378710845,796.3343474152778,0.8956870228698415
133,27.039619949556155,23.926143233412258,796.3318276520106,0.8980469808298591
134,27.03903926140814,23.925871790244024,796.3293225663382,0.9003724708065275
135,27.038453747473476,23.925603055669335,796.326832279487,0.9026634120440045
136,27.037863410866574,23.925337035920137,796.3243569112045,0.9049197268758542
137,27.037268255107307,23.925073736997035,796.3218965797463,0.9071413407290306
138,27.036668284122477,23.92481316466921,796.319451401862,0.9093281821274654
139,27.036063502247256,23.924555324474362,796.3170214927821,0.9114801826952582
140,27.035453914226572,23.924300221718685,796.3146069662052,0.913597277159472
141,27.03483952521645,23.924047861476865,796.3122079342852,0.9156794033525308
142,27.03422034078532,23.92379824859212,796.3098245076181,0.917726502214222
143,27.033596366915283,23.92355138767625,796.3074567952305,0.9197385177933032
144,27.03296761000331,23.9233072831097,796.3051049045662,0.9217153972487128
145,27.03233407686242,23.92306593904171,796.3027689414748,0.9236570908503865
146,27.03169577472278,23.922827359390393,796.3004490101995,0.9255635519796785
147,27.031052711232814,23.92259154784293,796.2981452133654,0.9274347371293886
148,27.03040489446021,23.92235850785574,796.295857651968,0.9292706059033958
149,27.02975233289291,23.922128242654697,796.2935864253622,0.9310711210158992
150,27.029095035440033,23.921900755235363,796.2913316312503,0.9328362482902656
151,27.028433011432767,23.921676048363253,796.2890933656724,0.9345659566574868
152,27.027766270625218,23.921454124574126,796.2868717229948,0.9362602181542449
153,27.027094823195178,23.92123498617429,796.2846667958992,0.937919007920588
154,27.02641867974488,23.921018635240948,796.2824786753731,0.939542304197217
155,27.025737851301674,23.92080507362255,796.2803074506993,0.941130088322383
156,27.025052349318692,23.920594302939186,796.2781532094459,0.9426823447283995
157,27.0243621856754,23.92038632458301,796.2760160374569,0.9441990609377664
158,27.023667372678165,23.92018113971867,796.2738960188424,0.9456802275589101
159,27.022967923060722,23.91997874928379,796.2717932359699,0.9471258382815391
160,27.02226384998463,23.91977915398942,796.2697077694545,0.9485358898716172
161,27.021555167039644,23.919582354320582,796.2676396981504,0.9499103821659551
162,27.020841888244057,23.91938835053678,796.2655890991424,0.9512493180664221
163,27.020124028044957,23.919197142672594,796.2635560477369,0.9525527035337784
164,27.01940160131848,23.91900873053823,796.2615406174543,0.9538205475811314
165,27.018674623369986,23.91882311372016,796.2595428800206,0.9550528622670149
166,27.01794310993415,23.91864029158172,796.2575629053597,0.9562496626880942
167,27.01720707717506,23.91846026326381,796.2556007615858,0.9574109669714997
168,27.016466541686206,23.918283027685536,796.2536565149964,0.9585367962667884
169,27.015721520490477,23.918108583544942,796.2517302300643,0.9596271747375361
170,27.014972031040024,23.917936929319705,796.2498219694317,0.9606821295525627
171,27.014218091216133,23.917768063267903,796.2479317939029,0.9617016908767921
172,27.01345971932904,23.917601983428796,796.246059762438,0.9626858918617474
173,27.012696934117653,23.917438687623598,796.2442059321464,0.9636347686356841
174,27.011929754749236,23.91727817345632,796.2423703582807,0.9645483602933653
175,27.011158200819075,23.91712043831458,796.2405530942315,0.9654267088854768
176,27.01038229235003,23.916965479370482,796.238754191521,0.9662698594076878
177,27.009602049792065,23.916813293581505,796.2369736997986,0.9670778597893579
178,27.008817494021727,23.91666387769139,796.2352116668344,0.9678507608818925
179,27.00802864634155,23.916517228231093,796.2334681385155,0.9685886164467489
180,27.00723552847943,23.916373341519705,796.2317431588406,0.9692914831430968
181,27.006438162587926,23.916232213665438,796.2300367699158,0.9699594205151327
182,27.00563657124352,23.916093840566607,796.2283490119504,0.9705924909790543
183,27.004830777445804,23.915958217912657,796.2266799232524,0.9711907598096936
184,27.004020804616616,23.915825341185176,796.2250295402253,0.971754295126814
185,27.003206676599138,23.915695205658963,796.2233978973637,0.9722831678810734
186,27.00238841765694,23.915567806403082,796.2217850272511,0.9727774518396541
187,27.001566052472946,23.915443138281972,796.2201909605554,0.9732372235715662
188,27.00073960614835,23.915321195956558,796.218615726027,0.9736625624326216
189,26.99990910420152,23.91520197388538,796.2170593504957,0.9740535505500874
190,26.999074572566787,23.91508546632574,796.2155218588682,0.9744102728070168
191,26.99823603759322,23.91497166733487,796.2140032741261,0.974732816826263
192,26.997393526043332,23.914860570771147,796.2125036173235,0.9750212729541784
193,26.996547065091754,23.914752170295277,796.2110229075857,0.9752757342440016
194,26.995696682323835,23.91464645937153,796.2095611621074,0.9754962964389359
195,26.994842405734182,23.914543431268978,796.2081183961509,0.9756830579549225
196,26.993984263725178,23.914443079062778,796.2066946230453,0.9758361198631106
197,26.993122285105414,23.91434539563544,796.2052898541858,0.9759555858720285
198,26.992256499088107,23.914250373678133,796.2039040990328,0.9760415623094588
199,26.991386935289444,23.914158005692002,796.2025373651119,0.9760941581040207
200,26.990513623726866,23.914068283989494,796.2011896580126,0.9761134847664623
201,26.989636594817323,23.91398120069572,796.1998609813893,0.9760996563706688
202,26.98875587937547,23.913896747749817,796.1985513369609,0.9760527895343853
203,26.987871508611818,23.913814916906343,796.1972607245118,0.9759730033996628
204,26.986983514130827,23.913735699736666,796.1959891418918,0.9758604196130267
205,26.986091927928953,23.913659087630386,796.1947365850175,0.9757151623053761
206,26.985196782392663,23.913585071796774,796.1935030478729,0.9755373580716109
207,26.984298110296375,23.913513643266217,796.1922885225116,0.9753271359499972
208,26.98339594480038,23.913444792891678,796.1910929990572,0.9750846274012697
209,26.98249031944869,23.913378511350185,796.1899164657058,0.9748099662874781
210,26.98158126816685,23.913314789144327,796.1887589087272,0.9745032888505787
211,26.980668825259727,23.913253616603757,796.1876203124679,0.9741647336907768
212,26.979753025409224,23.913194983886726,796.1865006593531,0.9737944417446236
213,26.97883390367196,23.913138880981602,796.1853999298894,0.9733925562628696
214,26.97791149547691,23.91308529770844,796.1843181026672,0.9729592227880811
215,26.976985836623015,23.913034223720558,796.1832551543646,0.9724945891320227
216,26.976056963276715,23.912985648506083,796.1822110597492,0.9719988053528085
217,26.97512491196946,23.91293956138957,796.1811857916828,0.9714720237318275
218,26.974189719595184,23.91289595153361,796.1801793211243,0.9709143987504479
219,26.973251423407756,23.91285480794044,796.1791916171342,0.9703260870665018
220,26.97231006101835,23.91281611945357,796.1782226468778,0.9697072474905574
221,26.971365670392807,23.912779874759448,796.1772723756302,0.9690580409619802
222,26.970418289848933,23.912746062389086,796.1763407667809,0.9683786305247905
223,26.969467958053805,23.912714670719755,796.1754277818371,0.967669181303317
224,26.968514714020984,23.91268568797665,796.1745333804306,0.9669298604776562
225,26.967558597107736,23.91265910223458,796.173657520321,0.9661608372589364
226,26.9665996470122,23.912634901419686,796.172800157402,0.9653622828643954
227,26.965637903770514,23.91261307331113,796.1719612457067,0.9645343704922724
228,26.964673407753935,23.912593605542842,796.1711407374132,0.9636772752965211
229,26.963706199665904,23.91257648560523,796.1703385828503,0.9627911743613468
230,26.96273632053906,23.91256170084694,796.1695547305036,0.961876246675572
231,26.961763811732283,23.9125492384766,796.1687891270223,0.9609326731068378
232,26.960788714927634,23.9125390855646,796.1680417172246,0.9599606363756397
233,26.959811072127337,23.91253122904484,796.1673124441052,0.9589603210292077
234,26.958830925650677,23.91252565571652,796.166601248842,0.9579319134152332
235,26.957848318130885,23.912522352245933,796.1659080708026,0.9568756016554462
236,26.956863292512033,23.912521305168266,796.1652328475523,0.955791575619049
237,26.95587589204583,23.912522500889406,796.1645755148605,0.9546800268960105
238,26.95488616028847,23.912525925687742,796.1639360067094,0.9535411487702239
239,26.95389414109739,23.91253156571601,796.1633142553005,0.9523751361925348
240,26.952899878628056,23.9125394070031,796.1627101910638,0.9511821857536433
241,26.951903417330698,23.912549435455905,796.1621237426643,0.949962495656885
242,26.950904801947022,23.912561636861163,796.1615548370122,0.948716265690893
243,26.949904077506915,23.91257599688732,796.1610033992699,0.9474436972021508
244,26.94890128932512,23.91259250108636,796.1604693528614,0.9461449930674346
245,26.947896482997898,23.912611134895677,796.1599526194805,0.9448203576661546
246,26.946889704399666,23.91263188363997,796.1594531191004,0.9434699968525962
247,26.94588099967962,23.91265473253309,796.1589707699825,0.9420941179280692
248,26.94487041525834,23.912679666679914,796.1585054886857,0.9406929296129655
249,26.94385799782438,23.91270667107827,796.1580571900759,0.9392666420187344
250,26.94284379433085,23.912735730620785,796.1576257873359,0.9378154666197765
251,26.941827851991963,23.912766830096807,796.1572111919746,0.9363396162252626
252,26.940810218279573,23.91279995419429,796.1568133138378,0.9348393049508825
253,26.939790940919732,23.912835087501715,796.1564320611176,0.9333147481905272
254,26.938770067889198,23.91287221450997,796.156067340363,0.931766162587909
255,26.937747647411953,23.91291131961428,796.1557190564905,0.9301937660081263
256,26.936723727955698,23.91295238711613,796.1553871127942,0.9285977775091752
257,26.93569835822834,23.91299540122515,796.1550714109568,0.9269784173134131
258,26.934671587174474,23.913040346061084,796.1547718510607,0.9253359067789807
259,26.933643463971865,23.91308720565567,796.154488331599,0.9236704683711836
260,26.932614038027914,23.91313596395458,796.1542207494864,0.9219823256338424
261,26.931583358976116,23.913186604819355,796.1539690000706,0.9202717031606119
262,26.9305514766725,23.91323911202933,796.1537329771436,0.9185388265662756
263,26.929518441192098,23.913293469283566,796.1535125729539,0.9167839224580211
264,26.92848430282538,23.91334966020278,796.1533076782177,0.9150072184066989
265,26.92744911207471,23.913407668331285,796.1531181821313,0.9132089429180713
266,26.926412919650772,23.91346747713892,796.1529439723827,0.9113893254040536
267,26.925375776468993,23.91352907002297,796.1527849351638,0.9095485961539536
268,26.924337733646013,23.913592430310146,796.152640955183,0.9076869863057135
269,26.923298842496088,23.913657541258477,796.152511915677,0.9058047278171594
270,26.922259154527545,23.913724386059272,796.1523976984241,0.9039020534372605
271,26.9212187214392,23.91379294783903,796.1522981837564,0.9019791966774059
272,26.920177595116805,23.913863209661415,796.1522132505726,0.9000363917827003
273,26.91913582762949,23.913935154529153,796.1521427763506,0.8980738737032845
274,26.91809347122619,23.91400876538599,796.1520866371617,0.8960918780656848
275,26.91705057833209,23.9140840251186,796.1520447076824,0.8940906411441958
276,26.91600720154509,23.914160916558554,796.1520168612087,0.8920703998323005
277,26.914963393632224,23.914239422484204,796.1520029696686,0.8900313916141319
278,26.913919207526146,23.914319525622645,796.1520029036361,0.8879738545359815
279,26.912874696321573,23.91440120865162,796.1520165323449,0.8858980271778575
280,26.911829913271752,23.914484454201453,796.1520437237016,0.8838041486250974
281,26.91078491178494,23.914569244856967,796.1520843443002,0.8816924584400393
282,26.90973974542087,23.9146555631594,796.1521382594353,0.8795631966337562
283,26.908694467887255,23.914743391608326,796.1522053331166,0.8774166036378571
284,26.907649133036273,23.91483271266355,796.152285428083,0.8752529202763593
285,26.906603794861066,23.914923508747034,796.1523784058166,0.8730723877376353
286,26.905558507492263,23.91501576224479,796.1524841265569,0.8708752475464396
287,26.904513325194483,23.915109455508784,796.1526024493156,0.8686617415360176
288,26.90346830236287,23.915204570858826,796.1527332318908,0.866432111820302
289,26.902423493519635,23.915301090584475,796.1528763308816,0.8641866007662004
290,26.90137895331061,23.915398996946912,796.1530316017025,0.8619254509659776
291,26.900334736501797,23.915498272180823,796.153198898599,0.8596489052097362
292,26.899290897975952,23.915598898496285,796.153378074662,0.8573572064580004
293,26.898247492729155,23.915700858080626,796.153568981842,0.855050597814405
294,26.897204575867413,23.91580413310031,796.1537714709651,0.8527293224984961
295,26.896162202603254,23.91590870570278,796.1539853917478,0.8503936238186441
296,26.895120428252355,23.91601455801833,796.1542105928115,0.8480437451450749
297,26.89407930823018,23.916121672161932,796.154446921699,0.8456799298830215
298,26.89303889804861,23.9162300302351,796.1546942248885,0.8433024214460018
299,26.891999253312598,23.91633961432772,796.1549523478099,0.840911463229222
300,26.890960429716852,23.91645040651987,796.1552211348596,0.8385072985831145
301,26.889922483042508,23.916562388883666,796.1555004294166,0.836090170787009
302,26.888885469153823,23.916675543485056,796.1557900738574,0.8336603230229434
303,26.887849443994913,23.91678985238564,796.1560899095718,0.8312179983496155
304,26.886814463586457,23.916905297644476,796.1563997769792,0.828763439676482
305,26.885780584022434,23.917021861319864,796.1567195155435,0.8262968897380039
