,SMA temperature,Ambiente temperature,Force sensor,Control input,Temperature derivative
151,23.99,23.63,800.0,0.0,-0.38
152,23.99,23.63,800.0,0.0,-0.399
153,23.99,23.63,800.0,0.0,-0.41800000000000004
154,23.99,23.63,800.0,0.0,-0.43700000000000006
155,23.99,23.57,800.0,0.0,-0.45600000000000007
156,23.99,23.57,800.0,0.0,-0.4750000000000001
157,23.99,23.57,800.0,0.0,-0.4940000000000001
158,23.99,23.57,800.0,0.0,-0.5130000000000001
159,23.91,23.57,800.0,0.0,-0.5320000000000001
160,23.91,23.57,800.0,0.0,-0.5510000000000002
161,23.91,23.57,800.0,0.0,-0.5700000000000002
162,23.91,23.57,800.0,0.0,-0.5890000000000002
163,23.91,23.57,800.0,0.0,-0.6080000000000002
164,23.91,23.63,800.0,0.0,-0.6270000000000002
165,23.91,23.63,800.0,0.0,-0.6460000000000002
166,23.91,23.63,800.0,0.0,-0.6650000000000003
167,23.91,23.63,800.0,0.0,-0.6840000000000003
168,24.15,23.63,800.0,0.0,-0.6650000000000003
169,24.15,23.63,800.0,0.0,-0.6460000000000002
170,24.15,23.63,800.0,0.0,-0.6270000000000002
171,24.15,23.63,800.0,0.0,-0.6080000000000002
172,24.15,23.63,800.0,0.0,-0.5890000000000002
173,24.15,23.63,800.0,0.0,-0.5700000000000002
174,24.15,23.63,800.0,0.0,-0.5510000000000002
175,24.15,23.63,800.0,0.0,-0.5320000000000001
176,24.15,23.63,800.0,0.0,-0.5130000000000001
177,23.91,23.63,800.0,0.0,-0.5320000000000001
178,23.91,23.63,800.0,0.0,-0.5510000000000002
179,23.91,23.63,800.0,0.0,-0.5700000000000002
180,23.91,23.63,800.0,0.0,-0.5890000000000002
181,23.91,23.63,800.0,0.0,-0.6080000000000002
182,23.91,23.59,800.0,0.0,-0.6270000000000002
183,23.91,23.59,800.0,0.0,-0.6460000000000002
184,23.91,23.59,800.0,0.0,-0.6650000000000003
185,23.97,23.59,800.0,0.0,-0.6460000000000002
186,23.97,23.59,800.0,1000.0,-0.6270000000000002
187,23.97,23.59,800.0,0.0,-0.6080000000000002
188,23.97,23.57,799.0,0.0,-0.5890000000000002
189,23.97,23.57,800.0,0.0,-0.5700000000000002
190,23.97,23.57,799.0,0.0,-0.5510000000000002
191,23.97,23.57,800.0,0.0,-0.5320000000000001
192,24.95,23.57,800.0,0.0,-0.5130000000000001
193,24.95,23.57,800.0,0.0,-0.4940000000000001
194,24.95,23.57,800.0,0.0,-0.4750000000000001
195,24.95,23.57,799.0,0.0,-0.45600000000000007
196,24.95,23.57,799.0,0.0,-0.43700000000000006
197,24.95,23.59,800.0,0.0,-0.41800000000000004
198,24.95,23.59,800.0,0.0,-0.399
199,24.95,23.59,800.0,0.0,-0.38
200,24.95,23.59,800.0,0.0,-0.361
201,24.65,23.59,800.0,0.0,-0.34199999999999997
202,24.65,23.59,800.0,0.0,-0.32299999999999995
203,24.65,23.59,799.0,0.0,-0.30399999999999994
204,24.65,23.59,800.0,0.0,-0.2849999999999999
205,24.65,23.59,799.0,0.0,-0.2659999999999999
206,24.65,23.63,799.0,0.0,-0.24699999999999991
207,24.65,23.63,800.0,0.0,-0.22799999999999992
208,24.65,23.63,800.0,0.0,-0.20899999999999994
209,24.65,23.63,800.0,0.0,-0.18999999999999995
210,24.87,23.63,799.0,0.0,-0.17099999999999996
211,24.87,23.63,800.0,0.0,-0.15199999999999997
212,24.87,23.63,800.0,0.0,-0.13299999999999998
213,24.87,23.63,800.0,0.0,-0.11399999999999998
214,24.87,23.63,800.0,0.0,-0.09499999999999997
215,24.87,23.59,800.0,0.0,-0.07599999999999997
216,24.87,23.59,800.0,0.0,-0.05699999999999997
217,24.87,23.59,800.0,0.0,-0.037999999999999964
218,24.87,23.59,800.0,0.0,-0.018999999999999965
219,24.45,23.59,799.0,0.0,-0.037999999999999964
220,24.45,23.59,800.0,0.0,-0.05699999999999997
221,24.45,23.59,800.0,0.0,-0.07599999999999997
222,24.45,23.59,800.0,0.0,-0.09499999999999997
223,24.45,23.59,800.0,0.0,-0.11399999999999998
224,24.45,23.59,800.0,0.0,-0.13299999999999998
225,24.45,23.59,800.0,0.0,-0.15199999999999997
226,24.63,23.59,800.0,0.0,-0.13299999999999998
227,24.63,23.59,800.0,0.0,-0.11399999999999998
228,24.63,23.59,799.0,0.0,-0.09499999999999997
229,24.63,23.59,800.0,0.0,-0.07599999999999997
230,24.63,23.59,800.0,0.0,-0.05699999999999997
231,24.63,23.59,800.0,0.0,-0.037999999999999964
232,24.63,23.63,800.0,0.0,-0.018999999999999965
233,24.63,23.63,800.0,0.0,3.469446951953614e-17
234,24.63,23.63,800.0,0.0,0.019000000000000034
235,24.83,23.63,800.0,0.0,0.038000000000000034
236,24.83,23.63,800.0,0.0,0.05700000000000004
237,24.83,23.63,800.0,0.0,0.07600000000000004
238,24.83,23.63,800.0,0.0,0.09500000000000004
239,24.83,23.63,799.0,0.0,0.11400000000000005
240,24.83,23.63,800.0,0.0,0.13300000000000003
241,24.83,23.63,800.0,0.0,0.15200000000000002
242,24.83,23.63,800.0,0.0,0.171
243,24.83,23.63,800.0,0.0,0.19
244,24.83,23.63,800.0,0.0,0.209
245,24.83,23.63,800.0,0.0,0.22799999999999998
246,24.83,23.63,800.0,0.0,0.24699999999999997
247,24.83,23.63,800.0,0.0,0.26599999999999996
248,24.83,23.63,800.0,0.0,0.285
249,24.83,23.59,800.0,0.0,0.304
250,24.83,23.59,800.0,0.0,0.323
251,24.83,23.59,800.0,0.0,0.342
252,24.83,23.59,800.0,0.0,0.36100000000000004
253,24.53,23.59,800.0,0.0,0.342
254,24.53,23.59,800.0,0.0,0.323
255,24.53,23.59,799.0,0.0,0.304
256,24.53,23.59,800.0,0.0,0.285
257,24.53,23.59,800.0,0.0,0.26599999999999996
258,24.53,23.65,800.0,0.0,0.24699999999999997
259,24.53,23.65,800.0,0.0,0.22799999999999998
260,24.81,23.65,800.0,0.0,0.24699999999999997
261,24.81,23.65,800.0,0.0,0.26599999999999996
262,24.81,23.65,800.0,0.0,0.285
263,24.81,23.65,800.0,0.0,0.304
264,24.81,23.69,800.0,0.0,0.323
265,24.81,23.69,800.0,0.0,0.342
266,24.81,23.69,800.0,0.0,0.36100000000000004
267,24.65,23.69,800.0,0.0,0.342
268,24.65,23.69,800.0,0.0,0.323
269,24.65,23.69,800.0,0.0,0.304
270,24.65,23.69,800.0,0.0,0.285
271,24.65,23.69,800.0,0.0,0.26599999999999996
272,24.65,23.63,800.0,0.0,0.24699999999999997
273,24.65,23.63,800.0,0.0,0.22799999999999998
274,24.57,23.63,800.0,0.0,0.209
275,24.57,23.63,800.0,0.0,0.19
276,24.57,23.63,800.0,0.0,0.171
277,24.57,23.63,800.0,0.0,0.15200000000000002
278,24.57,23.63,800.0,0.0,0.13300000000000003
279,24.57,23.63,800.0,0.0,0.11400000000000003
280,24.57,23.63,800.0,0.0,0.09500000000000003
281,24.57,23.63,800.0,0.0,0.07600000000000003
282,24.57,23.63,800.0,0.0,0.05700000000000002
283,24.41,23.63,800.0,0.0,0.03800000000000002
284,24.41,23.63,800.0,0.0,0.01900000000000002
285,24.41,23.63,800.0,0.0,2.0816681711721685e-17
286,24.41,23.63,800.0,0.0,-0.01899999999999998
287,24.41,23.63,800.0,0.0,-0.03799999999999998
288,24.41,23.59,800.0,0.0,-0.05699999999999998
289,24.41,23.59,800.0,0.0,-0.07599999999999998
290,24.41,23.59,800.0,0.0,-0.09499999999999999
291,24.65,23.59,800.0,0.0,-0.07599999999999998
292,24.65,23.59,799.0,0.0,-0.05699999999999998
293,24.65,23.59,800.0,0.0,-0.03799999999999998
294,24.65,23.59,800.0,0.0,-0.01899999999999998
295,24.65,23.59,800.0,0.0,2.0816681711721685e-17
296,24.65,23.59,800.0,0.0,0.01900000000000002
297,24.65,23.59,800.0,0.0,0.03800000000000002
298,24.65,23.59,800.0,0.0,0.05700000000000002
299,24.65,23.59,800.0,0.0,0.07600000000000003
300,24.53,23.59,800.0,0.0,0.05700000000000002
301,24.53,23.59,800.0,0.0,0.03800000000000002
302,24.53,23.59,800.0,0.0,0.01900000000000002
303,24.53,23.59,800.0,0.0,2.0816681711721685e-17
304,24.53,23.59,800.0,0.0,-0.01899999999999998
305,24.53,23.63,800.0,0.0,-0.03799999999999998
306,24.53,23.63,800.0,0.0,-0.05699999999999998
307,24.53,23.63,800.0,0.0,-0.07599999999999998
308,24.69,23.63,800.0,0.0,-0.05699999999999998
309,24.69,23.63,800.0,0.0,-0.03799999999999998
310,24.69,23.63,800.0,0.0,-0.01899999999999998
311,24.69,23.63,800.0,0.0,2.0816681711721685e-17
312,24.69,23.63,800.0,0.0,0.01900000000000002
313,24.69,23.63,800.0,0.0,0.03800000000000002
314,24.69,23.63,800.0,0.0,0.05700000000000002
315,24.69,23.63,800.0,0.0,0.07600000000000003
316,24.69,23.63,799.0,0.0,0.09500000000000003
317,24.57,23.63,800.0,0.0,0.07600000000000003
318,24.57,23.63,800.0,0.0,0.05700000000000002
319,24.57,23.63,800.0,0.0,0.03800000000000002
320,24.57,23.63,800.0,0.0,0.01900000000000002
321,24.57,23.63,800.0,0.0,2.0816681711721685e-17
322,24.57,23.63,800.0,0.0,-0.01899999999999998
323,24.57,23.63,800.0,0.0,-0.03799999999999998
324,24.57,23.63,800.0,0.0,-0.05699999999999998
325,24.75,23.63,799.0,0.0,-0.03799999999999998
326,24.75,23.63,800.0,0.0,-0.01899999999999998
327,24.75,23.63,800.0,0.0,2.0816681711721685e-17
328,24.75,23.63,799.0,0.0,0.01900000000000002
329,24.75,23.63,800.0,0.0,0.03800000000000002
330,24.75,23.63,800.0,0.0,0.05700000000000002
331,24.75,23.63,800.0,0.0,0.07600000000000003
332,24.75,23.63,800.0,0.0,0.09500000000000003
333,24.75,23.63,800.0,0.0,0.11400000000000003
334,24.69,23.63,800.0,0.0,0.13300000000000003
335,24.69,23.63,800.0,0.0,0.15200000000000002
336,24.69,23.63,800.0,0.0,0.171
337,24.69,23.63,800.0,0.0,0.19
338,24.69,23.63,800.0,0.0,0.209
339,24.69,23.65,800.0,0.0,0.19
340,24.69,23.65,800.0,0.0,0.209
341,24.69,23.65,800.0,0.0,0.19
342,24.69,23.65,800.0,0.0,0.209
343,24.59,23.65,800.0,0.0,0.19
344,24.59,23.65,800.0,0.0,0.171
345,24.59,23.65,800.0,0.0,0.15200000000000002
346,24.59,23.65,800.0,0.0,0.13300000000000003
347,24.59,23.65,800.0,0.0,0.11400000000000003
348,24.59,23.55,800.0,0.0,0.09500000000000003
349,24.59,23.55,800.0,0.0,0.07600000000000003
350,24.59,23.55,800.0,0.0,0.05700000000000002
351,24.53,23.55,800.0,0.0,0.03800000000000002
352,24.53,23.55,800.0,0.0,0.01900000000000002
353,24.53,23.55,800.0,0.0,2.0816681711721685e-17
354,24.53,23.55,800.0,0.0,-0.01899999999999998
355,24.53,23.55,799.0,0.0,-0.03799999999999998
356,24.53,23.55,799.0,0.0,-0.05699999999999998
357,24.53,23.65,800.0,0.0,-0.07599999999999998
358,24.53,23.65,800.0,0.0,-0.09499999999999999
359,24.53,23.65,800.0,0.0,-0.11399999999999999
360,24.53,23.65,800.0,0.0,-0.13299999999999998
361,24.53,23.65,800.0,0.0,-0.15199999999999997
362,24.53,23.65,800.0,0.0,-0.17099999999999996
363,24.53,23.65,800.0,0.0,-0.18999999999999995
364,24.53,23.65,799.0,0.0,-0.20899999999999994
365,24.53,23.57,800.0,0.0,-0.22799999999999992
366,24.53,23.57,800.0,0.0,-0.24699999999999991
367,24.59,23.57,800.0,0.0,-0.22799999999999992
368,24.59,23.57,800.0,0.0,-0.20899999999999994
369,24.59,23.57,800.0,0.0,-0.18999999999999995
370,24.59,23.57,800.0,0.0,-0.17099999999999996
371,24.59,23.57,800.0,0.0,-0.15199999999999997
372,24.59,23.57,800.0,0.0,-0.13299999999999998
373,24.59,23.57,800.0,0.0,-0.11399999999999998
374,24.59,23.57,800.0,0.0,-0.09499999999999997
375,24.59,23.57,800.0,0.0,-0.07599999999999997
376,24.59,23.57,799.0,0.0,-0.05699999999999997
377,24.53,23.57,800.0,0.0,-0.07599999999999997
378,24.53,23.57,800.0,0.0,-0.09499999999999997
379,24.53,23.57,800.0,0.0,-0.11399999999999998
380,24.53,23.57,800.0,0.0,-0.13299999999999998
381,24.53,23.57,800.0,0.0,-0.15199999999999997
382,24.53,23.57,800.0,0.0,-0.17099999999999996
383,24.53,23.57,800.0,0.0,-0.18999999999999995
384,24.53,23.57,800.0,0.0,-0.20899999999999994
385,24.69,23.57,800.0,0.0,-0.18999999999999995
386,24.69,23.57,800.0,0.0,-0.17099999999999996
387,24.69,23.57,800.0,0.0,-0.15199999999999997
388,24.69,23.57,800.0,0.0,-0.13299999999999998
389,24.69,23.63,800.0,0.0,-0.11399999999999998
390,24.69,23.63,800.0,0.0,-0.09499999999999997
391,24.69,23.63,800.0,0.0,-0.07599999999999997
392,24.69,23.63,800.0,0.0,-0.05699999999999997
393,24.75,23.63,800.0,0.0,-0.037999999999999964
394,24.75,23.63,800.0,0.0,-0.018999999999999965
395,24.75,23.63,800.0,0.0,3.469446951953614e-17
396,24.75,23.63,800.0,0.0,0.019000000000000034
397,24.75,23.59,800.0,0.0,0.038000000000000034
398,24.75,23.59,800.0,0.0,0.05700000000000004
399,24.65,23.59,800.0,0.0,0.038000000000000034
400,24.65,23.59,800.0,0.0,0.019000000000000034
401,24.65,23.59,800.0,0.0,3.469446951953614e-17
402,24.65,23.59,800.0,0.0,-0.018999999999999965
403,24.65,23.59,800.0,0.0,-0.037999999999999964
404,24.65,23.59,800.0,0.0,-0.05699999999999997
405,24.65,23.59,800.0,0.0,-0.07599999999999997
406,24.89,23.59,800.0,0.0,-0.05699999999999997
407,24.89,23.59,800.0,0.0,-0.037999999999999964
408,24.89,23.59,800.0,0.0,-0.018999999999999965
409,24.89,23.59,800.0,0.0,3.469446951953614e-17
410,24.89,23.59,800.0,0.0,0.019000000000000034
411,24.89,23.59,800.0,100.0,0.038000000000000034
412,24.89,23.63,800.0,0.0,0.05700000000000004
413,24.89,23.63,800.0,0.0,0.07600000000000004
414,24.83,23.63,800.0,0.0,0.09500000000000004
415,24.83,23.63,800.0,0.0,0.11400000000000005
416,24.83,23.63,800.0,0.0,0.13300000000000003
417,24.83,23.63,800.0,0.0,0.15200000000000002
418,24.83,23.63,800.0,0.0,0.171
419,24.83,23.63,800.0,0.0,0.19
420,24.83,23.63,800.0,0.0,0.209
421,24.83,23.63,800.0,0.0,0.22799999999999998
422,24.83,23.63,800.0,0.0,0.24699999999999997
423,24.75,23.63,800.0,0.0,0.22799999999999998
424,24.75,23.63,800.0,0.0,0.209
425,24.75,23.63,800.0,0.0,0.19
426,24.75,23.63,800.0,0.0,0.171
427,24.75,23.57,800.0,0.0,0.15200000000000002
428,24.75,23.57,800.0,0.0,0.13300000000000003
429,24.75,23.57,800.0,0.0,0.11400000000000003
430,24.75,23.57,800.0,0.0,0.09500000000000003
431,24.93,23.57,800.0,0.0,0.11400000000000003
432,24.93,23.57,800.0,0.0,0.13300000000000003
433,24.93,23.57,800.0,0.0,0.15200000000000002
434,24.93,23.57,800.0,0.0,0.171
435,24.93,23.57,800.0,0.0,0.19
436,24.93,23.59,800.0,0.0,0.209
437,24.93,23.59,800.0,0.0,0.22799999999999998
438,24.93,23.59,800.0,0.0,0.24699999999999997
439,24.93,23.59,800.0,0.0,0.26599999999999996
440,24.75,23.59,800.0,0.0,0.24699999999999997
441,24.75,23.59,800.0,0.0,0.22799999999999998
442,24.75,23.59,800.0,0.0,0.209
443,24.75,23.59,800.0,0.0,0.19
444,24.75,23.59,800.0,0.0,0.171
445,24.75,23.57,800.0,0.0,0.15200000000000002
446,24.75,23.57,800.0,0.0,0.13300000000000003
447,24.75,23.57,800.0,0.0,0.11400000000000003
448,24.77,23.57,800.0,0.0,0.09500000000000003
449,24.77,23.57,800.0,0.0,0.07600000000000003
450,24.77,23.57,800.0,0.0,0.05700000000000002
451,24.77,23.57,800.0,0.0,0.03800000000000002
452,24.77,23.57,800.0,0.0,0.01900000000000002
453,24.77,23.57,800.0,0.0,2.0816681711721685e-17
454,24.77,23.57,800.0,0.0,-0.01899999999999998
455,24.77,23.57,800.0,0.0,-0.03799999999999998
456,24.95,23.57,800.0,0.0,-0.01899999999999998
457,24.95,23.57,800.0,0.0,2.0816681711721685e-17
458,24.95,23.57,800.0,0.0,0.01900000000000002
459,24.95,23.63,800.0,0.0,0.03800000000000002
460,24.95,23.63,800.0,0.0,0.05700000000000002
461,24.95,23.63,800.0,0.0,0.07600000000000003
462,24.95,23.63,800.0,0.0,0.09500000000000003
463,25.01,23.63,800.0,0.0,0.11400000000000003
464,25.01,23.63,800.0,0.0,0.13300000000000003
465,25.01,23.63,800.0,0.0,0.15200000000000002
466,25.01,23.59,800.0,0.0,0.171
467,25.01,23.59,800.0,0.0,0.19
468,25.01,23.59,800.0,0.0,0.209
469,24.89,23.59,800.0,0.0,0.19
470,24.89,23.59,800.0,0.0,0.171
471,24.89,23.59,800.0,0.0,0.15200000000000002
472,24.89,23.59,800.0,0.0,0.13300000000000003
473,24.89,23.59,800.0,0.0,0.11400000000000003
474,24.89,23.63,800.0,0.0,0.09500000000000003
475,24.89,23.63,800.0,0.0,0.07600000000000003
476,24.89,23.63,800.0,0.0,0.05700000000000002
477,24.87,23.63,800.0,0.0,0.03800000000000002
478,24.87,23.63,800.0,0.0,0.01900000000000002
479,24.87,23.63,800.0,0.0,2.0816681711721685e-17
480,24.87,23.63,800.0,0.0,-0.01899999999999998
481,24.87,23.63,800.0,0.0,-0.03799999999999998
482,24.87,23.63,800.0,0.0,-0.05699999999999998
483,24.87,23.63,800.0,0.0,-0.07599999999999998
484,24.87,23.63,800.0,0.0,-0.09499999999999999
485,24.87,23.63,800.0,0.0,-0.07599999999999998
486,24.87,23.63,800.0,0.0,-0.09499999999999999
487,24.93,23.63,800.0,0.0,-0.07599999999999998
488,24.93,23.63,800.0,0.0,-0.05699999999999998
489,24.93,23.63,800.0,0.0,-0.03799999999999998
490,24.93,23.63,800.0,0.0,-0.01899999999999998
491,24.93,23.59,800.0,0.0,2.0816681711721685e-17
492,24.93,23.59,800.0,0.0,0.01900000000000002
493,24.93,23.59,800.0,0.0,0.03800000000000002
494,24.81,23.59,800.0,0.0,0.01900000000000002
495,24.81,23.59,800.0,0.0,2.0816681711721685e-17
496,24.81,23.59,800.0,0.0,-0.01899999999999998
497,24.81,23.59,800.0,0.0,-0.03799999999999998
498,24.81,23.59,800.0,0.0,-0.05699999999999998
499,24.81,23.63,800.0,0.0,-0.07599999999999998
500,24.81,23.63,800.0,0.0,-0.09499999999999999
501,24.87,23.63,800.0,0.0,-0.07599999999999998
502,24.87,23.63,800.0,0.0,-0.05699999999999998
503,24.87,23.63,800.0,0.0,-0.03799999999999998
504,24.87,23.63,800.0,0.0,-0.01899999999999998
505,24.87,23.63,800.0,0.0,2.0816681711721685e-17
506,24.87,23.59,800.0,0.0,0.01900000000000002
507,24.87,23.59,800.0,0.0,0.03800000000000002
508,24.87,23.59,800.0,0.0,0.01900000000000002
509,24.87,23.59,800.0,0.0,0.03800000000000002
510,24.83,23.59,800.0,0.0,0.01900000000000002
511,24.83,23.59,800.0,0.0,2.0816681711721685e-17
512,24.83,23.59,800.0,0.0,-0.01899999999999998
513,24.83,23.59,800.0,0.0,-0.03799999999999998
514,24.83,23.59,800.0,0.0,-0.05699999999999998
