,SMA temperature,Ambiente temperature,Force sensor,Control input,Temperature derivative
146,23.57,22.85,800.0,0.0,-0.4750000000000001
147,23.57,22.89,800.0,0.0,-0.45600000000000007
148,23.57,22.89,800.0,0.0,-0.43700000000000006
149,23.57,22.89,800.0,0.0,-0.41800000000000004
150,23.57,22.89,800.0,0.0,-0.399
151,23.65,22.89,800.0,0.0,-0.38
152,23.65,22.89,800.0,0.0,-0.361
153,23.65,22.89,800.0,0.0,-0.34199999999999997
154,23.65,22.89,800.0,0.0,-0.32299999999999995
155,23.65,22.85,800.0,0.0,-0.30399999999999994
156,23.65,22.85,800.0,0.0,-0.2849999999999999
157,23.65,22.85,800.0,0.0,-0.2659999999999999
158,23.65,22.85,800.0,0.0,-0.24699999999999991
159,23.71,22.85,800.0,0.0,-0.22799999999999992
160,23.71,22.85,800.0,0.0,-0.20899999999999994
161,23.71,22.85,800.0,0.0,-0.18999999999999995
162,23.71,22.85,800.0,0.0,-0.17099999999999996
163,23.71,22.85,800.0,0.0,-0.15199999999999997
164,23.71,22.83,800.0,0.0,-0.13299999999999998
165,23.71,22.83,800.0,0.0,-0.11399999999999998
166,23.71,22.83,800.0,0.0,-0.09499999999999997
167,23.71,22.83,800.0,0.0,-0.07599999999999997
168,23.53,22.83,800.0,0.0,-0.09499999999999997
169,23.53,22.83,800.0,0.0,-0.11399999999999998
170,23.53,22.83,800.0,0.0,-0.13299999999999998
171,23.53,22.83,800.0,0.0,-0.15199999999999997
172,23.53,22.87,800.0,0.0,-0.17099999999999996
173,23.53,22.87,800.0,0.0,-0.18999999999999995
174,23.53,22.87,800.0,0.0,-0.20899999999999994
175,23.53,22.87,800.0,0.0,-0.22799999999999992
176,23.65,22.87,800.0,0.0,-0.20899999999999994
177,23.65,22.87,800.0,0.0,-0.18999999999999995
178,23.65,22.87,800.0,0.0,-0.17099999999999996
179,23.65,22.87,800.0,0.0,-0.15199999999999997
180,23.65,22.87,800.0,0.0,-0.13299999999999998
181,23.65,22.87,800.0,0.0,-0.11399999999999998
182,23.65,22.85,800.0,0.0,-0.09499999999999997
183,23.65,22.85,800.0,0.0,-0.07599999999999997
184,23.65,22.85,800.0,0.0,-0.05699999999999997
185,23.65,22.85,800.0,0.0,-0.037999999999999964
186,23.57,22.85,800.0,0.0,-0.05699999999999997
187,23.57,22.85,800.0,0.0,-0.07599999999999997
188,23.57,22.85,800.0,0.0,-0.09499999999999997
189,23.57,22.85,800.0,0.0,-0.11399999999999998
190,23.57,22.85,800.0,0.0,-0.13299999999999998
191,23.57,22.89,800.0,0.0,-0.15199999999999997
192,23.57,22.89,800.0,0.0,-0.17099999999999996
193,23.57,22.89,800.0,0.0,-0.18999999999999995
194,23.57,22.89,800.0,0.0,-0.20899999999999994
195,23.75,22.89,800.0,0.0,-0.18999999999999995
196,23.75,22.89,800.0,0.0,-0.17099999999999996
197,23.75,22.89,800.0,0.0,-0.15199999999999997
198,23.75,22.89,800.0,0.0,-0.13299999999999998
199,23.75,22.89,800.0,0.0,-0.11399999999999998
200,23.75,22.85,800.0,0.0,-0.09499999999999997
201,23.75,22.85,800.0,0.0,-0.07599999999999997
202,23.63,22.85,800.0,0.0,-0.09499999999999997
203,23.63,22.85,800.0,0.0,-0.11399999999999998
204,23.63,22.85,800.0,0.0,-0.13299999999999998
205,23.63,22.85,800.0,0.0,-0.15199999999999997
206,23.63,22.85,800.0,0.0,-0.17099999999999996
207,23.63,22.81,800.0,0.0,-0.18999999999999995
208,23.63,22.81,799.0,0.0,-0.20899999999999994
209,23.63,22.81,799.0,0.0,-0.22799999999999992
210,23.63,22.81,800.0,0.0,-0.24699999999999991
211,23.57,22.81,800.0,0.0,-0.2659999999999999
212,23.57,22.81,800.0,0.0,-0.2849999999999999
213,23.57,22.81,800.0,0.0,-0.30399999999999994
214,23.57,22.81,800.0,0.0,-0.32299999999999995
215,23.57,22.85,800.0,0.0,-0.34199999999999997
216,23.57,22.85,800.0,0.0,-0.361
217,23.57,22.85,800.0,0.0,-0.38
218,23.57,22.85,800.0,0.0,-0.399
219,23.65,22.85,800.0,0.0,-0.38
220,23.65,22.85,800.0,0.0,-0.361
221,23.65,22.85,800.0,0.0,-0.34199999999999997
222,23.65,22.85,800.0,0.0,-0.32299999999999995
223,23.65,22.85,800.0,0.0,-0.30399999999999994
224,23.65,22.83,800.0,0.0,-0.2849999999999999
225,23.65,22.83,800.0,0.0,-0.2659999999999999
226,23.65,22.83,800.0,0.0,-0.24699999999999991
227,23.45,22.83,800.0,0.0,-0.2659999999999999
228,23.45,22.83,800.0,0.0,-0.2849999999999999
229,23.45,22.83,800.0,0.0,-0.30399999999999994
230,23.45,22.83,799.0,0.0,-0.32299999999999995
231,23.45,22.83,800.0,0.0,-0.34199999999999997
232,23.45,22.83,800.0,0.0,-0.361
233,23.45,22.87,800.0,0.0,-0.38
234,23.45,22.87,800.0,0.0,-0.399
235,23.45,22.87,799.0,0.0,-0.41800000000000004
236,23.41,22.87,800.0,0.0,-0.43700000000000006
237,23.41,22.87,800.0,0.0,-0.45600000000000007
238,23.41,22.87,799.0,0.0,-0.4750000000000001
239,23.41,22.87,800.0,0.0,-0.4940000000000001
240,23.41,22.87,800.0,0.0,-0.5130000000000001
241,23.41,22.83,800.0,0.0,-0.5320000000000001
242,23.41,22.83,800.0,0.0,-0.5510000000000002
243,23.41,22.83,800.0,0.0,-0.5700000000000002
244,23.41,22.83,800.0,0.0,-0.5890000000000002
245,23.59,22.83,800.0,0.0,-0.5700000000000002
246,23.59,22.83,800.0,0.0,-0.5510000000000002
247,23.59,22.83,799.0,0.0,-0.5320000000000001
248,23.59,22.83,799.0,0.0,-0.5130000000000001
249,23.59,22.83,800.0,0.0,-0.4940000000000001
250,23.59,22.83,800.0,0.0,-0.4750000000000001
251,23.59,22.83,800.0,0.0,-0.45600000000000007
252,23.59,22.83,800.0,0.0,-0.43700000000000006
253,23.59,22.83,799.0,0.0,-0.41800000000000004
254,23.53,22.83,800.0,0.0,-0.43700000000000006
255,23.53,22.83,799.0,0.0,-0.41800000000000004
256,23.53,22.83,799.0,0.0,-0.399
257,23.53,22.83,799.0,0.0,-0.38
258,23.53,22.83,799.0,0.0,-0.361
259,23.53,22.83,800.0,0.0,-0.34199999999999997
260,23.53,22.85,800.0,0.0,-0.32299999999999995
261,23.29,22.85,799.0,0.0,-0.34199999999999997
262,23.29,22.85,800.0,0.0,-0.361
263,23.29,22.85,800.0,0.0,-0.38
264,23.29,22.85,800.0,0.0,-0.399
265,23.29,22.85,800.0,0.0,-0.41800000000000004
266,23.29,22.85,799.0,0.0,-0.43700000000000006
267,23.29,22.85,799.0,0.0,-0.45600000000000007
268,23.29,22.85,799.0,0.0,-0.4750000000000001
269,23.29,22.85,799.0,0.0,-0.4940000000000001
270,23.29,22.85,800.0,0.0,-0.5130000000000001
271,23.33,22.85,800.0,0.0,-0.5320000000000001
272,23.33,22.85,800.0,0.0,-0.5510000000000002
273,23.33,22.85,800.0,0.0,-0.5700000000000002
274,23.33,22.85,800.0,0.0,-0.5890000000000002
275,23.33,22.85,800.0,0.0,-0.6080000000000002
276,23.33,22.85,800.0,0.0,-0.6270000000000002
277,23.33,22.85,800.0,0.0,-0.6460000000000002
278,23.33,22.85,800.0,0.0,-0.6650000000000003
279,23.65,22.85,800.0,0.0,-0.6460000000000002
280,23.65,22.85,800.0,0.0,-0.6270000000000002
281,23.65,22.85,800.0,0.0,-0.6080000000000002
282,23.65,22.85,800.0,0.0,-0.5890000000000002
283,23.65,22.85,800.0,0.0,-0.5700000000000002
284,23.65,22.85,800.0,0.0,-0.5510000000000002
285,23.65,22.85,800.0,0.0,-0.5320000000000001
286,23.65,22.85,800.0,0.0,-0.5130000000000001
287,23.65,22.85,800.0,0.0,-0.4940000000000001
288,23.65,22.85,800.0,0.0,-0.4750000000000001
289,23.63,22.85,800.0,0.0,-0.45600000000000007
290,23.63,22.85,800.0,0.0,-0.43700000000000006
291,23.63,22.85,800.0,0.0,-0.41800000000000004
292,23.63,22.85,800.0,0.0,-0.399
293,23.63,22.85,800.0,0.0,-0.38
294,23.63,22.87,800.0,0.0,-0.361
295,23.63,22.87,800.0,0.0,-0.34199999999999997
296,23.63,22.87,800.0,0.0,-0.32299999999999995
297,23.63,22.87,799.0,0.0,-0.30399999999999994
298,23.63,22.87,800.0,0.0,-0.2849999999999999
299,23.63,22.87,800.0,0.0,-0.2659999999999999
300,23.63,22.87,800.0,0.0,-0.24699999999999991
301,23.63,22.87,800.0,0.0,-0.22799999999999992
302,23.63,22.85,800.0,0.0,-0.20899999999999994
303,23.63,22.85,799.0,0.0,-0.18999999999999995
304,23.63,22.85,799.0,0.0,-0.17099999999999996
305,23.63,22.85,800.0,0.0,-0.15199999999999997
306,23.63,22.85,800.0,0.0,-0.13299999999999998
307,23.63,22.85,799.0,0.0,-0.11399999999999998
308,23.63,22.85,800.0,0.0,-0.09499999999999997
309,23.63,22.85,800.0,0.0,-0.07599999999999997
310,23.63,22.85,799.0,0.0,-0.05699999999999997
311,23.63,22.85,799.0,0.0,-0.037999999999999964
312,23.63,22.85,799.0,0.0,-0.018999999999999965
313,23.63,22.85,799.0,0.0,3.469446951953614e-17
314,23.63,22.85,799.0,0.0,-0.018999999999999965
315,23.63,22.85,799.0,0.0,3.469446951953614e-17
316,23.63,22.85,799.0,0.0,-0.018999999999999965
317,23.63,22.85,800.0,0.0,3.469446951953614e-17
318,23.63,22.85,799.0,0.0,-0.018999999999999965
319,23.63,22.85,800.0,0.0,3.469446951953614e-17
320,23.63,22.85,800.0,0.0,-0.018999999999999965
321,23.63,22.85,800.0,0.0,3.469446951953614e-17
322,23.63,22.85,800.0,0.0,-0.018999999999999965
323,23.47,22.85,800.0,0.0,-0.037999999999999964
324,23.47,22.85,799.0,0.0,-0.05699999999999997
325,23.47,22.85,799.0,0.0,-0.07599999999999997
326,23.47,22.85,799.0,0.0,-0.09499999999999997
327,23.47,22.85,800.0,0.0,-0.11399999999999998
328,23.47,22.85,800.0,0.0,-0.13299999999999998
329,23.47,22.85,800.0,0.0,-0.15199999999999997
330,23.47,22.85,800.0,0.0,-0.17099999999999996
331,23.47,22.85,799.0,0.0,-0.18999999999999995
332,23.51,22.85,800.0,0.0,-0.20899999999999994
333,23.51,22.85,800.0,0.0,-0.22799999999999992
334,23.51,22.85,799.0,0.0,-0.24699999999999991
335,23.51,22.85,800.0,0.0,-0.2659999999999999
336,23.51,22.85,799.0,0.0,-0.2849999999999999
337,23.51,22.85,800.0,0.0,-0.30399999999999994
338,23.51,22.85,800.0,0.0,-0.32299999999999995
339,23.51,22.85,800.0,0.0,-0.34199999999999997
340,23.41,22.85,800.0,0.0,-0.361
341,23.41,22.85,800.0,0.0,-0.38
342,23.41,22.85,799.0,0.0,-0.399
343,23.41,22.85,800.0,0.0,-0.41800000000000004
344,23.41,22.85,800.0,0.0,-0.43700000000000006
345,23.41,22.87,800.0,0.0,-0.45600000000000007
346,23.41,22.87,800.0,0.0,-0.4750000000000001
347,23.47,22.87,799.0,0.0,-0.45600000000000007
348,23.47,22.87,799.0,0.0,-0.43700000000000006
349,23.47,22.87,800.0,0.0,-0.41800000000000004
350,23.47,22.87,800.0,0.0,-0.399
351,23.47,22.87,799.0,0.0,-0.38
352,23.47,22.87,799.0,0.0,-0.361
353,23.47,22.87,800.0,0.0,-0.34199999999999997
354,23.41,22.87,800.0,0.0,-0.361
355,23.41,22.87,800.0,0.0,-0.38
356,23.41,22.87,799.0,0.0,-0.399
357,23.41,22.87,799.0,0.0,-0.41800000000000004
358,23.41,22.87,799.0,0.0,-0.43700000000000006
359,23.41,22.87,799.0,0.0,-0.45600000000000007
360,23.41,22.89,799.0,0.0,-0.4750000000000001
361,23.41,22.89,799.0,0.0,-0.4940000000000001
362,23.59,22.89,799.0,0.0,-0.4750000000000001
363,23.59,22.89,800.0,0.0,-0.45600000000000007
364,23.59,22.89,800.0,0.0,-0.43700000000000006
365,23.59,22.89,799.0,0.0,-0.41800000000000004
366,23.59,22.89,800.0,0.0,-0.399
367,23.59,22.89,799.0,0.0,-0.38
368,23.59,22.87,799.0,0.0,-0.361
369,23.59,22.87,799.0,0.0,-0.34199999999999997
370,23.59,22.87,799.0,0.0,-0.32299999999999995
371,23.47,22.87,799.0,0.0,-0.34199999999999997
372,23.47,22.87,800.0,0.0,-0.361
373,23.47,22.87,799.0,0.0,-0.38
374,23.47,22.87,800.0,0.0,-0.399
375,23.47,22.87,799.0,0.0,-0.41800000000000004
376,23.47,22.85,800.0,0.0,-0.43700000000000006
377,23.47,22.85,799.0,0.0,-0.45600000000000007
378,23.47,22.85,800.0,0.0,-0.4750000000000001
379,23.47,22.85,800.0,0.0,-0.4940000000000001
380,23.39,22.85,800.0,0.0,-0.5130000000000001
381,23.39,22.85,800.0,0.0,-0.5320000000000001
382,23.39,22.85,799.0,0.0,-0.5510000000000002
383,23.39,22.85,799.0,0.0,-0.5700000000000002
384,23.39,22.85,799.0,0.0,-0.5890000000000002
385,23.39,22.85,800.0,0.0,-0.6080000000000002
386,23.39,22.85,799.0,0.0,-0.6270000000000002
387,23.39,22.85,800.0,0.0,-0.6460000000000002
388,23.75,22.85,800.0,0.0,-0.6270000000000002
389,23.75,22.85,800.0,0.0,-0.6080000000000002
390,23.75,22.85,800.0,0.0,-0.5890000000000002
391,23.75,22.85,799.0,0.0,-0.5700000000000002
392,23.75,22.87,799.0,0.0,-0.5510000000000002
393,23.75,22.87,799.0,0.0,-0.5320000000000001
394,23.75,22.87,800.0,0.0,-0.5130000000000001
395,23.65,22.87,799.0,0.0,-0.4940000000000001
396,23.65,22.87,799.0,0.0,-0.4750000000000001
397,23.65,22.87,799.0,0.0,-0.45600000000000007
398,23.65,22.87,799.0,0.0,-0.43700000000000006
399,23.65,22.87,800.0,0.0,-0.41800000000000004
400,23.65,22.87,800.0,0.0,-0.399
401,23.65,22.85,800.0,0.0,-0.38
402,23.65,22.85,800.0,0.0,-0.361
403,23.65,22.85,800.0,0.0,-0.34199999999999997
404,23.29,22.85,800.0,0.0,-0.361
405,23.29,22.85,799.0,0.0,-0.38
406,23.29,22.85,799.0,0.0,-0.399
407,23.29,22.85,799.0,0.0,-0.41800000000000004
408,23.29,22.85,799.0,0.0,-0.43700000000000006
409,23.29,22.83,800.0,0.0,-0.45600000000000007
410,23.29,22.83,800.0,0.0,-0.4750000000000001
411,23.29,22.83,799.0,0.0,-0.4940000000000001
412,23.29,22.83,799.0,0.0,-0.5130000000000001
413,23.53,22.83,799.0,0.0,-0.4940000000000001
414,23.53,22.83,799.0,0.0,-0.4750000000000001
415,23.53,22.83,800.0,0.0,-0.45600000000000007
416,23.53,22.83,799.0,0.0,-0.43700000000000006
417,23.53,22.83,799.0,0.0,-0.41800000000000004
418,23.53,22.85,800.0,0.0,-0.399
419,23.53,22.85,799.0,0.0,-0.38
420,23.53,22.85,799.0,0.0,-0.361
421,23.39,22.85,799.0,0.0,-0.38
422,23.39,22.85,799.0,0.0,-0.399
423,23.39,22.85,799.0,0.0,-0.41800000000000004
424,23.39,22.85,799.0,0.0,-0.43700000000000006
425,23.39,22.89,800.0,0.0,-0.45600000000000007
426,23.39,22.89,799.0,0.0,-0.4750000000000001
427,23.39,22.89,799.0,0.0,-0.4940000000000001
428,23.39,22.89,799.0,0.0,-0.5130000000000001
429,23.51,22.89,799.0,0.0,-0.4940000000000001
430,23.51,22.89,799.0,0.0,-0.4750000000000001
431,23.51,22.89,799.0,0.0,-0.45600000000000007
432,23.51,22.89,800.0,0.0,-0.43700000000000006
433,23.51,22.89,799.0,0.0,-0.41800000000000004
434,23.51,22.83,799.0,0.0,-0.399
435,23.51,22.83,799.0,0.0,-0.38
436,23.51,22.83,799.0,0.0,-0.361
437,23.39,22.83,799.0,0.0,-0.38
438,23.39,22.83,799.0,0.0,-0.399
439,23.39,22.83,799.0,0.0,-0.41800000000000004
440,23.39,22.83,800.0,0.0,-0.43700000000000006
441,23.39,22.83,799.0,0.0,-0.45600000000000007
442,23.39,22.83,799.0,0.0,-0.4750000000000001
443,23.39,22.85,799.0,0.0,-0.4940000000000001
444,23.39,22.85,799.0,0.0,-0.5130000000000001
445,23.39,22.85,799.0,0.0,-0.5320000000000001
446,23.39,22.85,799.0,0.0,-0.5510000000000002
447,23.57,22.85,799.0,0.0,-0.5320000000000001
448,23.57,22.85,799.0,0.0,-0.5130000000000001
449,23.57,22.85,799.0,0.0,-0.4940000000000001
450,23.57,22.85,799.0,0.0,-0.4750000000000001
451,23.57,22.85,799.0,0.0,-0.45600000000000007
452,23.57,22.85,799.0,0.0,-0.43700000000000006
453,23.57,22.85,799.0,0.0,-0.41800000000000004
454,23.29,22.85,799.0,0.0,-0.43700000000000006
455,23.29,22.85,799.0,0.0,-0.45600000000000007
456,23.29,22.85,799.0,0.0,-0.4750000000000001
457,23.29,22.85,799.0,0.0,-0.4940000000000001
458,23.29,22.85,799.0,0.0,-0.5130000000000001
459,23.29,22.85,799.0,0.0,-0.5320000000000001
460,23.29,22.85,799.0,0.0,-0.5510000000000002
461,23.51,22.85,799.0,0.0,-0.5320000000000001
462,23.51,22.85,799.0,0.0,-0.5130000000000001
463,23.51,22.85,799.0,0.0,-0.4940000000000001
464,23.51,22.85,799.0,0.0,-0.4750000000000001
465,23.51,22.87,799.0,0.0,-0.45600000000000007
466,23.51,22.87,799.0,0.0,-0.43700000000000006
467,23.51,22.87,799.0,0.0,-0.41800000000000004
468,23.47,22.87,799.0,0.0,-0.399
469,23.47,22.87,799.0,0.0,-0.38
470,23.47,22.87,799.0,0.0,-0.361
471,23.47,22.87,799.0,0.0,-0.34199999999999997
472,23.47,22.87,799.0,0.0,-0.32299999999999995
473,23.47,22.87,799.0,0.0,-0.30399999999999994
474,23.47,22.85,799.0,0.0,-0.2849999999999999
475,23.47,22.85,799.0,0.0,-0.2659999999999999
476,23.47,22.85,799.0,0.0,-0.24699999999999991
477,23.47,22.85,799.0,0.0,-0.22799999999999992
478,23.47,22.85,799.0,0.0,-0.20899999999999994
479,23.47,22.85,799.0,0.0,-0.18999999999999995
480,23.47,22.85,799.0,0.0,-0.17099999999999996
481,23.47,22.85,799.0,0.0,-0.15199999999999997
482,23.47,22.87,799.0,0.0,-0.13299999999999998
483,23.47,22.87,799.0,0.0,-0.15199999999999997
484,23.47,22.87,799.0,0.0,-0.13299999999999998
485,23.47,22.87,799.0,0.0,-0.15199999999999997
486,23.51,22.87,799.0,0.0,-0.13299999999999998
487,23.51,22.87,799.0,0.0,-0.11399999999999998
488,23.51,22.87,799.0,0.0,-0.09499999999999997
489,23.51,22.87,799.0,0.0,-0.07599999999999997
490,23.51,22.87,799.0,0.0,-0.05699999999999997
491,23.51,22.85,799.0,0.0,-0.037999999999999964
492,23.51,22.85,799.0,0.0,-0.018999999999999965
493,23.51,22.85,799.0,0.0,3.469446951953614e-17
494,23.51,22.85,799.0,0.0,0.019000000000000034
495,23.33,22.85,799.0,0.0,3.469446951953614e-17
496,23.33,22.85,799.0,0.0,-0.018999999999999965
497,23.33,22.85,799.0,0.0,-0.037999999999999964
498,23.33,22.85,799.0,0.0,-0.05699999999999997
499,23.33,22.85,799.0,0.0,-0.07599999999999997
500,23.33,22.91,799.0,0.0,-0.09499999999999997
501,23.33,22.91,799.0,0.0,-0.11399999999999998
502,23.33,22.91,799.0,0.0,-0.13299999999999998
503,23.33,22.91,799.0,0.0,-0.15199999999999997
504,23.81,22.91,799.0,0.0,-0.13299999999999998
505,23.81,22.91,799.0,0.0,-0.11399999999999998
506,23.81,22.91,799.0,0.0,-0.09499999999999997
507,23.81,22.91,799.0,0.0,-0.07599999999999997
508,23.81,22.85,799.0,0.0,-0.05699999999999997
