,SMA temperature,Ambiente temperature,Force sensor,Control input,Temperature derivative
62,28.43,24.63,799.0,0.0,1.1969999999999996
63,28.43,24.63,799.0,0.0,1.2159999999999995
64,28.43,24.67,799.0,0.0,1.2349999999999994
65,28.43,24.67,799.0,0.0,1.2539999999999993
66,28.39,24.67,799.0,0.0,1.2729999999999992
67,28.39,24.67,799.0,0.0,1.2919999999999991
68,28.39,24.67,799.0,0.0,1.310999999999999
69,28.39,24.67,799.0,0.0,1.329999999999999
70,28.39,24.65,799.0,0.0,1.3489999999999989
71,28.39,24.65,799.0,0.0,1.3679999999999988
72,28.39,24.65,799.0,0.0,1.3869999999999987
73,28.39,24.65,799.0,0.0,1.4059999999999986
74,28.53,24.65,799.0,0.0,1.4249999999999985
75,28.53,24.65,799.0,0.0,1.4439999999999984
76,28.53,24.65,799.0,0.0,1.4629999999999983
77,28.53,24.65,799.0,0.0,1.4819999999999982
78,28.53,24.65,799.0,0.0,1.5009999999999981
79,28.53,24.67,799.0,0.0,1.519999999999998
80,28.53,24.67,799.0,0.0,1.538999999999998
81,28.53,24.67,799.0,0.0,1.5579999999999978
82,28.53,24.67,799.0,0.0,1.5769999999999977
83,28.45,24.67,799.0,0.0,1.5959999999999976
84,28.45,24.67,799.0,0.0,1.6149999999999975
85,28.45,24.67,799.0,0.0,1.6339999999999975
86,28.45,24.67,799.0,0.0,1.6529999999999974
87,28.45,24.67,799.0,0.0,1.6719999999999973
88,28.45,24.65,799.0,0.0,1.6909999999999972
89,28.45,24.65,800.0,0.0,1.709999999999997
90,28.45,24.65,799.0,0.0,1.728999999999997
91,28.51,24.65,799.0,0.0,1.747999999999997
92,28.51,24.65,799.0,0.0,1.7669999999999968
93,28.51,24.65,800.0,0.0,1.7859999999999967
94,28.51,24.65,799.0,0.0,1.8049999999999966
95,28.51,24.63,800.0,0.0,1.8239999999999965
96,28.51,24.63,799.0,0.0,1.8429999999999964
97,28.51,24.63,799.0,0.0,1.8619999999999963
98,28.51,24.63,799.0,0.0,1.8809999999999962
99,28.19,24.63,799.0,0.0,1.8619999999999963
100,28.19,24.63,800.0,0.0,1.8429999999999964
101,28.19,24.63,799.0,0.0,1.8239999999999965
102,28.19,24.63,799.0,0.0,1.8049999999999966
103,28.19,24.63,799.0,0.0,1.7859999999999967
104,28.19,24.63,799.0,0.0,1.7669999999999968
105,28.19,24.63,799.0,0.0,1.747999999999997
106,28.25,24.63,800.0,0.0,1.728999999999997
107,28.25,24.63,799.0,0.0,1.709999999999997
108,28.25,24.63,799.0,0.0,1.6909999999999972
109,28.25,24.63,799.0,0.0,1.6719999999999973
110,28.25,24.63,799.0,0.0,1.6529999999999974
111,28.25,24.65,799.0,0.0,1.6339999999999975
112,28.25,24.65,799.0,0.0,1.6149999999999975
113,28.25,24.65,799.0,0.0,1.5959999999999976
114,28.25,24.65,799.0,0.0,1.5769999999999977
115,28.33,24.65,799.0,0.0,1.5959999999999976
116,28.33,24.65,799.0,0.0,1.6149999999999975
117,28.33,24.65,799.0,0.0,1.6339999999999975
118,28.33,24.65,799.0,0.0,1.6529999999999974
119,28.33,24.65,799.0,0.0,1.6719999999999973
120,28.33,24.65,799.0,0.0,1.6909999999999972
121,28.33,24.65,799.0,0.0,1.709999999999997
122,28.33,24.65,799.0,0.0,1.728999999999997
123,28.37,24.65,799.0,0.0,1.747999999999997
124,28.37,24.65,799.0,0.0,1.7669999999999968
125,28.37,24.65,799.0,0.0,1.7859999999999967
126,28.37,24.65,799.0,0.0,1.8049999999999966
127,28.37,24.65,799.0,0.0,1.8239999999999965
128,28.37,24.65,799.0,0.0,1.8429999999999964
129,28.37,24.65,799.0,0.0,1.8619999999999963
130,28.37,24.65,799.0,0.0,1.8809999999999962
131,28.37,24.65,799.0,0.0,1.8619999999999963
132,28.27,24.65,799.0,0.0,1.8429999999999964
133,28.27,24.65,799.0,0.0,1.8239999999999965
