,SMA temperature,Ambiente temperature,Force sensor,Control input,Temperature derivative
247,26.15,24.71,794.0,0.0,0.6460000000000002
248,26.15,24.71,794.0,0.0,0.6650000000000003
249,26.15,24.71,794.0,0.0,0.6840000000000003
250,26.15,24.71,794.0,0.0,0.7030000000000003
251,26.15,24.71,794.0,0.0,0.7220000000000003
252,26.15,24.71,794.0,0.0,0.7410000000000003
253,26.17,24.71,794.0,0.0,0.7600000000000003
254,26.17,24.71,795.0,0.0,0.7790000000000004
255,26.17,24.71,794.0,0.0,0.7980000000000004
256,26.17,24.71,794.0,0.0,0.8170000000000004
257,26.17,24.71,794.0,0.0,0.8360000000000004
258,26.17,24.69,794.0,0.0,0.8550000000000004
259,26.17,24.69,794.0,0.0,0.8740000000000004
260,26.17,24.69,795.0,0.0,0.8930000000000005
261,26.17,24.69,794.0,0.0,0.9120000000000005
262,26.27,24.69,794.0,0.0,0.9310000000000005
263,26.27,24.69,794.0,0.0,0.9500000000000005
264,26.27,24.69,794.0,0.0,0.9690000000000005
265,26.27,24.69,794.0,0.0,0.9880000000000005
266,26.27,24.69,794.0,0.0,1.0070000000000006
267,26.27,24.65,794.0,0.0,1.0260000000000005
268,26.27,24.65,794.0,0.0,1.0450000000000004
269,26.27,24.65,794.0,0.0,1.0640000000000003
270,26.27,24.65,794.0,0.0,1.0830000000000002
271,25.99,24.65,794.0,0.0,1.0640000000000003
272,25.99,24.65,794.0,0.0,1.0450000000000004
273,25.99,24.65,794.0,0.0,1.0260000000000005
274,25.99,24.65,794.0,0.0,1.0070000000000006
275,25.99,24.67,794.0,0.0,0.9880000000000005
276,25.99,24.67,794.0,0.0,0.9690000000000005
277,25.99,24.67,794.0,0.0,0.9500000000000005
278,26.03,24.67,794.0,0.0,0.9310000000000005
279,26.03,24.67,794.0,0.0,0.9120000000000005
280,26.03,24.67,794.0,0.0,0.8930000000000005
281,26.03,24.67,794.0,0.0,0.8740000000000004
282,26.03,24.67,794.0,0.0,0.8550000000000004
283,26.03,24.67,794.0,0.0,0.8360000000000004
284,26.03,24.67,795.0,0.0,0.8170000000000004
285,26.05,24.67,794.0,0.0,0.7980000000000004
286,26.05,24.67,794.0,0.0,0.7790000000000004
287,26.05,24.67,794.0,0.0,0.7600000000000003
288,26.05,24.67,794.0,0.0,0.7410000000000003
289,26.05,24.67,794.0,0.0,0.7220000000000003
290,26.05,24.69,794.0,0.0,0.7030000000000003
291,26.05,24.69,794.0,0.0,0.6840000000000003
292,26.05,24.69,794.0,0.0,0.6650000000000003
293,26.05,24.69,794.0,0.0,0.6460000000000002
294,26.05,24.69,794.0,0.0,0.6270000000000002
295,26.05,24.69,794.0,0.0,0.6080000000000002
296,26.05,24.71,794.0,0.0,0.5890000000000002
297,26.05,24.71,794.0,0.0,0.5700000000000002
298,26.05,24.71,794.0,0.0,0.5510000000000002
299,26.05,24.71,794.0,0.0,0.5320000000000001
300,26.27,24.71,794.0,0.0,0.5510000000000002
301,26.27,24.71,794.0,0.0,0.5700000000000002
302,26.27,24.71,794.0,0.0,0.5890000000000002
303,26.27,24.71,794.0,0.0,0.6080000000000002
304,26.27,24.71,794.0,0.0,0.6270000000000002
305,26.27,24.71,794.0,0.0,0.6460000000000002
306,26.27,24.71,794.0,0.0,0.6650000000000003
307,26.27,24.71,794.0,0.0,0.6840000000000003
308,25.99,24.71,794.0,0.0,0.6650000000000003
309,25.99,24.71,794.0,0.0,0.6460000000000002
310,25.99,24.71,794.0,0.0,0.6270000000000002
311,25.99,24.71,794.0,0.0,0.6080000000000002
312,25.99,24.71,794.0,0.0,0.5890000000000002
313,25.99,24.67,794.0,0.0,0.5700000000000002
314,25.99,24.67,794.0,0.0,0.5510000000000002
315,25.99,24.67,794.0,0.0,0.5320000000000001
316,25.99,24.67,794.0,0.0,0.5130000000000001
317,26.11,24.67,794.0,0.0,0.5320000000000001
318,26.11,24.67,794.0,0.0,0.5510000000000002
319,26.11,24.67,794.0,0.0,0.5700000000000002
320,26.11,24.67,794.0,0.0,0.5890000000000002
321,26.11,24.67,794.0,0.0,0.6080000000000002
322,26.11,24.69,794.0,0.0,0.6270000000000002
323,26.11,24.69,794.0,0.0,0.6460000000000002
324,26.11,24.69,794.0,0.0,0.6650000000000003
325,26.11,24.69,794.0,0.0,0.6840000000000003
326,26.15,24.69,794.0,0.0,0.7030000000000003
327,26.15,24.69,794.0,0.0,0.7220000000000003
328,26.15,24.69,794.0,0.0,0.7410000000000003
329,26.15,24.69,794.0,0.0,0.7600000000000003
330,26.15,24.67,794.0,0.0,0.7790000000000004
331,26.15,24.67,794.0,0.0,0.7980000000000004
332,26.15,24.67,794.0,0.0,0.8170000000000004
333,26.05,24.67,794.0,0.0,0.7980000000000004
334,26.05,24.67,795.0,0.0,0.7790000000000004
335,26.05,24.67,795.0,0.0,0.7600000000000003
336,26.05,24.67,794.0,0.0,0.7410000000000003
337,26.05,24.67,794.0,0.0,0.7220000000000003
338,26.05,24.67,794.0,0.0,0.7030000000000003
339,26.05,24.77,794.0,0.0,0.6840000000000003
340,26.05,24.77,794.0,0.0,0.6650000000000003
341,26.05,24.77,794.0,0.0,0.6460000000000002
342,26.05,24.77,794.0,0.0,0.6270000000000002
343,26.21,24.77,794.0,0.0,0.6460000000000002
344,26.21,24.77,794.0,0.0,0.6650000000000003
345,26.21,24.77,794.0,0.0,0.6840000000000003
346,26.21,24.67,794.0,0.0,0.7030000000000003
347,26.21,24.67,794.0,0.0,0.7220000000000003
348,26.21,24.67,794.0,0.0,0.7410000000000003
349,26.21,24.67,794.0,0.0,0.7600000000000003
350,26.11,24.67,794.0,0.0,0.7410000000000003
351,26.11,24.67,794.0,0.0,0.7220000000000003
352,26.11,24.67,794.0,0.0,0.7030000000000003
353,26.11,24.67,794.0,0.0,0.6840000000000003
354,26.11,24.67,794.0,0.0,0.6650000000000003
355,26.11,24.75,795.0,0.0,0.6460000000000002
356,26.11,24.75,794.0,0.0,0.6270000000000002
357,26.11,24.75,794.0,0.0,0.6080000000000002
358,26.11,24.75,794.0,0.0,0.5890000000000002
359,26.29,24.75,794.0,0.0,0.6080000000000002
360,26.29,24.75,794.0,0.0,0.6270000000000002
361,26.29,24.75,794.0,0.0,0.6460000000000002
362,26.29,24.75,794.0,0.0,0.6650000000000003
363,26.29,24.75,794.0,0.0,0.6840000000000003
364,26.29,24.75,795.0,0.0,0.7030000000000003
365,26.29,24.75,794.0,0.0,0.7220000000000003
366,26.29,24.75,794.0,0.0,0.7410000000000003
367,26.47,24.75,794.0,0.0,0.7600000000000003
368,26.47,24.75,794.0,0.0,0.7790000000000004
369,26.47,24.75,794.0,0.0,0.7980000000000004
370,26.47,24.75,794.0,0.0,0.8170000000000004
371,26.47,24.75,794.0,0.0,0.8360000000000004
372,26.47,24.75,794.0,0.0,0.8550000000000004
373,26.47,24.67,794.0,0.0,0.8740000000000004
374,26.47,24.67,794.0,0.0,0.8930000000000005
375,26.47,24.67,794.0,0.0,0.9120000000000005
376,26.11,24.67,794.0,0.0,0.8930000000000005
377,26.11,24.67,794.0,0.0,0.8740000000000004
378,26.11,24.67,794.0,0.0,0.8550000000000004
379,26.11,24.67,794.0,0.0,0.8360000000000004
380,26.11,24.67,795.0,0.0,0.8170000000000004
381,26.11,24.71,794.0,0.0,0.7980000000000004
382,26.11,24.71,794.0,0.0,0.7790000000000004
383,26.11,24.71,794.0,0.0,0.7600000000000003
384,26.15,24.71,794.0,0.0,0.7410000000000003
385,26.15,24.71,795.0,0.0,0.7220000000000003
386,26.15,24.71,795.0,0.0,0.7030000000000003
387,26.15,24.71,795.0,0.0,0.6840000000000003
388,26.15,24.71,795.0,0.0,0.6650000000000003
389,26.15,24.71,794.0,0.0,0.6460000000000002
390,26.15,24.71,794.0,0.0,0.6270000000000002
391,26.15,24.71,794.0,0.0,0.6080000000000002
392,26.27,24.71,795.0,0.0,0.6270000000000002
393,26.27,24.71,795.0,0.0,0.6460000000000002
394,26.27,24.71,795.0,0.0,0.6650000000000003
395,26.27,24.71,794.0,0.0,0.6840000000000003
396,26.27,24.71,795.0,0.0,0.7030000000000003
397,26.27,24.65,794.0,0.0,0.7220000000000003
398,26.27,24.65,795.0,0.0,0.7410000000000003
399,26.27,24.65,794.0,0.0,0.7600000000000003
400,26.27,24.65,795.0,0.0,0.7790000000000004
401,26.17,24.65,795.0,0.0,0.7600000000000003
402,26.17,24.65,794.0,0.0,0.7410000000000003
403,26.17,24.65,795.0,0.0,0.7220000000000003
404,26.17,24.67,795.0,0.0,0.7030000000000003
405,26.17,24.67,794.0,0.0,0.6840000000000003
406,26.17,24.67,795.0,0.0,0.6650000000000003
407,26.17,24.67,794.0,0.0,0.6460000000000002
408,26.15,24.67,795.0,0.0,0.6270000000000002
409,26.15,24.67,794.0,0.0,0.6080000000000002
410,26.15,24.67,794.0,0.0,0.5890000000000002
411,26.15,24.67,794.0,0.0,0.5700000000000002
412,26.15,24.67,794.0,0.0,0.5510000000000002
413,26.15,24.69,794.0,0.0,0.5320000000000001
414,26.15,24.69,794.0,0.0,0.5130000000000001
415,26.15,24.69,794.0,0.0,0.4940000000000001
416,26.15,24.69,795.0,0.0,0.4750000000000001
417,26.41,24.69,795.0,0.0,0.4940000000000001
418,26.41,24.69,795.0,0.0,0.5130000000000001
419,26.41,24.69,794.0,0.0,0.5320000000000001
420,26.41,24.69,795.0,0.0,0.5510000000000002
421,26.41,24.69,794.0,0.0,0.5700000000000002
422,26.41,24.69,794.0,0.0,0.5890000000000002
423,26.41,24.69,795.0,0.0,0.6080000000000002
424,26.41,24.69,794.0,0.0,0.6270000000000002
425,26.09,24.69,794.0,0.0,0.6080000000000002
426,26.09,24.69,794.0,0.0,0.5890000000000002
427,26.09,24.69,794.0,0.0,0.5700000000000002
428,26.09,24.69,794.0,0.0,0.5510000000000002
429,26.09,24.69,794.0,0.0,0.5320000000000001
430,26.09,24.71,794.0,0.0,0.5130000000000001
431,26.09,24.71,794.0,0.0,0.4940000000000001
432,26.27,24.71,794.0,0.0,0.5130000000000001
433,26.27,24.71,794.0,0.0,0.5320000000000001
434,26.27,24.71,794.0,0.0,0.5510000000000002
435,26.27,24.71,794.0,0.0,0.5700000000000002
436,26.27,24.71,795.0,0.0,0.5890000000000002
437,26.27,24.71,794.0,0.0,0.6080000000000002
438,26.27,24.69,794.0,0.0,0.6270000000000002
439,26.27,24.69,794.0,0.0,0.6460000000000002
440,26.27,24.69,794.0,0.0,0.6650000000000003
441,26.17,24.69,794.0,0.0,0.6460000000000002
442,26.17,24.69,794.0,0.0,0.6270000000000002
443,26.17,24.69,795.0,0.0,0.6080000000000002
444,26.17,24.69,795.0,0.0,0.5890000000000002
445,26.17,24.69,794.0,0.0,0.5700000000000002
446,26.17,24.71,794.0,0.0,0.5510000000000002
447,26.17,24.71,795.0,0.0,0.5320000000000001
448,26.17,24.71,794.0,0.0,0.5130000000000001
449,26.17,24.71,794.0,0.0,0.4940000000000001
450,26.17,24.71,794.0,0.0,0.4750000000000001
451,26.17,24.71,794.0,0.0,0.45600000000000007
452,26.17,24.71,794.0,0.0,0.43700000000000006
453,26.17,24.71,794.0,0.0,0.41800000000000004
454,26.17,24.69,794.0,0.0,0.399
455,26.17,24.69,794.0,0.0,0.38
456,26.17,24.69,794.0,0.0,0.361
457,26.17,24.69,795.0,0.0,0.34199999999999997
458,26.17,24.69,794.0,0.0,0.32299999999999995
459,26.17,24.69,794.0,0.0,0.30399999999999994
460,26.17,24.69,794.0,0.0,0.2849999999999999
461,26.17,24.69,794.0,0.0,0.2659999999999999
462,26.17,24.69,794.0,0.0,0.24699999999999991
463,26.17,24.63,794.0,0.0,0.22799999999999992
464,26.17,24.63,794.0,0.0,0.20899999999999994
465,26.17,24.63,794.0,0.0,0.18999999999999995
466,26.17,24.63,794.0,0.0,0.17099999999999996
467,26.17,24.63,794.0,0.0,0.15199999999999997
468,26.17,24.63,795.0,0.0,0.13299999999999998
469,26.17,24.63,794.0,0.0,0.11399999999999998
470,26.17,24.63,794.0,0.0,0.13299999999999998
471,26.17,24.67,794.0,0.0,0.11399999999999998
472,26.17,24.67,794.0,0.0,0.13299999999999998
473,26.17,24.67,794.0,0.0,0.11399999999999998
474,26.23,24.67,794.0,0.0,0.13299999999999998
475,26.23,24.67,794.0,0.0,0.15199999999999997
476,26.23,24.67,795.0,0.0,0.17099999999999996
477,26.23,24.67,794.0,0.0,0.18999999999999995
478,26.23,24.67,794.0,0.0,0.20899999999999994
479,26.23,24.65,795.0,0.0,0.22799999999999992
480,26.23,24.65,794.0,0.0,0.24699999999999991
481,26.23,24.65,794.0,0.0,0.2659999999999999
482,26.17,24.65,794.0,0.0,0.24699999999999991
483,26.17,24.65,794.0,0.0,0.22799999999999992
484,26.17,24.65,794.0,0.0,0.20899999999999994
485,26.17,24.65,794.0,0.0,0.18999999999999995
486,26.17,24.65,794.0,0.0,0.17099999999999996
487,26.17,24.75,794.0,0.0,0.15199999999999997
488,26.17,24.75,795.0,0.0,0.13299999999999998
489,26.17,24.75,794.0,0.0,0.11399999999999998
490,26.17,24.75,794.0,0.0,0.09499999999999997
491,26.11,24.75,795.0,0.0,0.07599999999999997
492,26.11,24.75,794.0,0.0,0.05699999999999997
493,26.11,24.75,794.0,0.0,0.037999999999999964
494,26.11,24.75,794.0,0.0,0.018999999999999965
495,26.11,24.75,794.0,0.0,-3.469446951953614e-17
496,26.11,24.75,794.0,0.0,-0.019000000000000034
497,26.11,24.67,794.0,0.0,-0.038000000000000034
498,26.11,24.67,794.0,0.0,-0.05700000000000004
499,26.21,24.67,794.0,0.0,-0.038000000000000034
500,26.21,24.67,794.0,0.0,-0.019000000000000034
501,26.21,24.67,794.0,0.0,-3.469446951953614e-17
502,26.21,24.67,794.0,0.0,0.018999999999999965
503,26.21,24.67,794.0,0.0,0.037999999999999964
504,26.21,24.67,794.0,0.0,0.05699999999999997
505,26.21,24.69,794.0,0.0,0.07599999999999997
506,26.21,24.69,794.0,0.0,0.09499999999999997
507,26.21,24.69,794.0,0.0,0.11399999999999998
508,26.15,24.69,794.0,0.0,0.09499999999999997
509,26.15,24.69,794.0,0.0,0.07599999999999997
510,26.15,24.69,794.0,0.0,0.05699999999999997
511,26.15,24.69,794.0,0.0,0.037999999999999964
512,26.15,24.69,794.0,0.0,0.018999999999999965
513,26.15,24.69,794.0,0.0,-3.469446951953614e-17
514,26.15,24.71,794.0,0.0,-0.019000000000000034
515,26.15,24.71,794.0,0.0,-0.038000000000000034
516,26.15,24.71,794.0,0.0,-0.05700000000000004
517,26.15,24.71,794.0,0.0,-0.07600000000000004
518,26.15,24.71,794.0,0.0,-0.09500000000000004
519,26.15,24.71,794.0,0.0,-0.11400000000000005
520,26.15,24.71,794.0,0.0,-0.09500000000000004
521,26.15,24.67,794.0,0.0,-0.11400000000000005
522,26.15,24.67,794.0,0.0,-0.09500000000000004
